% Data generated on Sat Jan 16 19:02:08 GMT 2016
% by find-and-format
% produced by Daniel Playle (dan@dan.re)
%
@RELATION gdp

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE y1 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE y2 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE y3 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE y4 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE y5 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE y6 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE y7 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE y8 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE y9 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE y10 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE y11 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE y12 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE y13 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE y14 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE y15 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE y16 NUMERIC
@ATTRIBUTE z16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE y17 NUMERIC
@ATTRIBUTE z17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE y18 NUMERIC
@ATTRIBUTE z18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE y19 NUMERIC
@ATTRIBUTE z19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE y20 NUMERIC
@ATTRIBUTE z20 NUMERIC
@ATTRIBUTE class {EX_PEAK,EX_TROU,NOT_EX}

@DATA
0.1114,-0.1300,0.8619,0.1241,-0.2140,0.7222,0.1554,-0.1906,0.5433,0.2355,-0.1612,0.4251,0.3518,-0.1437,0.4681,0.4231,-0.1241,0.5238,0.4261,-0.0801,0.4251,0.4153,0.0518,0.3176,0.4378,0.2218,0.3059,0.4691,0.3713,0.3235,0.4847,0.4915,0.4143,0.4613,0.5150,0.5902,0.3899,0.4114,0.6645,0.3323,0.2521,0.6303,0.3235,0.1251,0.5912,0.3801,0.0401,0.4740,0.3889,0.1026,0.3870,0.3840,0.2140,0.3762,0.3762,0.3176,0.4114,0.3547,0.3821,0.4310,EX_PEAK
0.1476,-0.1915,0.5873,0.2091,-0.0880,0.4779,0.2834,-0.0235,0.5355,0.3235,-0.0381,0.8766,0.2805,-0.0410,1.0837,0.1925,0.0450,0.8551,0.1652,0.1945,0.5824,0.2414,0.3381,0.4779,0.3811,0.3753,0.4876,0.5121,0.3166,0.5160,0.5844,0.2306,0.5736,0.5326,0.2130,0.5854,0.4231,0.2140,0.5756,0.3430,0.1720,0.5756,0.3156,0.1016,0.5912,0.3371,0.0440,0.6029,0.3840,0.0254,0.5883,0.4163,0.0410,0.5639,0.4398,0.0459,0.5336,0.4398,0.0450,0.5013,EX_PEAK
-0.9108,-0.2101,1.1668,-0.8805,-0.2316,1.1101,-0.8580,-0.3039,1.1736,-0.8648,-0.3606,1.1736,-0.9039,-0.3753,1.0896,-0.9225,-0.3205,1.0593,-0.9430,-0.2345,1.1004,-0.9645,-0.1622,1.2313,-0.9528,-0.1153,1.2929,-0.9821,-0.0792,1.2929,-0.9567,0.0176,1.3681,-0.9254,0.0870,1.3202,-0.8863,0.0987,1.2763,-0.8150,0.0889,1.2508,-0.7359,0.1231,1.1668,-0.6313,0.2101,1.0310,-0.5326,0.3059,0.9000,-0.4476,0.3870,0.8082,-0.3557,0.4192,0.7349,-0.2805,0.4036,0.7368,EX_TROU
-0.8727,0.3723,1.3408,-0.7613,0.3225,1.3320,-0.6596,0.2424,1.3232,-0.6137,0.1192,1.3036,-0.6254,-0.0049,1.2860,-0.6753,-0.0870,1.2723,-0.7476,-0.1309,1.2684,-0.7857,-0.1505,1.2088,-0.7798,-0.1886,1.1600,-0.7935,-0.2472,1.2303,-0.8150,-0.2981,1.3290,-0.8463,-0.3479,1.3114,-0.8492,-0.3811,1.2225,-0.8238,-0.4231,1.2039,-0.8179,-0.4173,1.2469,-0.8961,-0.4261,1.2401,-0.9069,-0.4358,1.3310,-0.8248,-0.3840,1.2811,-0.7153,-0.2355,1.1297,-0.6323,-0.0244,1.0007,EX_TROU
-0.7847,-0.4349,1.0769,-0.7583,-0.4114,1.0398,-0.7632,-0.3498,1.0368,-0.8033,-0.2531,1.0339,-0.8756,-0.1427,1.0828,-0.9528,-0.0498,1.1834,-1.0134,0.0244,1.2518,-1.0319,0.0821,1.2030,-0.9802,0.0880,1.0906,-0.9049,0.0352,1.0290,-0.8541,-0.0655,1.0769,-0.8746,-0.1485,1.1883,-0.9802,-0.1114,1.3320,-1.0447,0.0235,1.4131,-0.9909,0.1730,1.3769,-0.8766,0.3039,1.3212,-0.8365,0.3704,1.3359,-0.9000,0.2932,1.3857,-0.8082,0.2375,1.2684,-0.6616,0.1730,1.1551,EX_TROU
-0.9303,-0.2922,1.1844,-0.9743,-0.1583,1.1883,-0.9411,-0.0156,1.1258,-0.8824,0.1134,1.0251,-0.8150,0.1739,0.9508,-0.7671,0.1515,0.8922,-0.7828,0.0772,0.9215,-0.8463,-0.0147,1.0290,-0.8932,-0.0938,1.1248,-0.9469,-0.1290,1.2264,-0.9850,-0.1603,1.3388,-0.9987,-0.1964,1.4219,-0.9401,-0.2169,1.4092,-0.7876,-0.1935,1.2763,-0.6518,-0.1202,1.0818,-0.5619,-0.0117,0.9098,-0.5365,0.0938,0.8326,-0.5052,0.1818,0.7964,-0.4466,0.2678,0.8101,-0.3645,0.3264,0.8805,EX_TROU
0.4671,-0.1397,0.2687,0.4280,-0.2248,0.1173,0.3909,-0.2932,0.0127,0.3283,-0.3254,-0.0137,0.2296,-0.2766,0.0293,0.0665,-0.1652,0.1055,-0.1554,-0.0498,0.1827,-0.4300,0.0352,0.3137,-0.7994,0.0537,0.7994,-1.3759,-0.1202,1.3965,-1.5362,-0.2814,1.2714,-1.4815,-0.2912,0.9030,-1.2958,-0.0977,1.0984,-1.0613,0.1280,1.2166,-0.8746,0.3108,1.2274,-0.7964,0.4652,1.3437,-0.7759,0.5746,1.4404,-0.7427,0.6147,1.4375,-0.6704,0.5639,1.3632,-0.5873,0.4867,1.2313,EX_TROU
-0.9078,-0.0313,1.1424,-0.8746,0.0997,1.1844,-0.8218,0.1798,1.0759,-0.7681,0.1925,0.9743,-0.6919,0.1456,0.8971,-0.6264,0.0068,0.8639,-0.6166,-0.1769,0.8922,-0.6469,-0.3039,0.9401,-0.7046,-0.3205,0.9880,-0.8062,-0.2277,1.1199,-0.9665,-0.1055,1.3671,-1.0593,-0.0156,1.5137,-0.9528,0.0450,1.4541,-0.7681,0.1202,1.3046,-0.6293,0.1583,1.1248,-0.5893,0.1388,0.9870,-0.6157,0.1104,0.9303,-0.6596,0.0733,0.9215,-0.6244,0.0293,0.8785,-0.4446,-0.0049,0.7310,EX_TROU
-0.4427,-0.1652,1.0192,-0.6538,-0.2668,1.0183,-0.7486,-0.2248,1.0085,-0.8150,-0.1349,1.0398,-0.8355,-0.0332,1.0925,-0.8101,0.0205,1.1111,-0.7554,0.0342,1.1179,-0.7016,0.0244,1.1033,-0.6909,-0.0098,1.1346,-0.8150,-0.0733,1.3339,-0.9919,-0.1564,1.5948,-0.9880,-0.2345,1.6359,-0.8648,-0.2326,1.5948,-0.7622,-0.1700,1.4258,-0.6655,-0.0606,1.1903,-0.5785,0.0450,1.0007,-0.5678,0.1153,1.0007,-0.6176,0.1661,1.1092,-0.5795,0.2033,1.0447,-0.4417,0.2375,0.9108,EX_TROU
-0.6704,-0.1730,1.0769,-0.7505,-0.1368,1.1385,-0.8013,-0.0713,1.1570,-0.8101,0.0166,1.1776,-0.8043,0.0919,1.2020,-0.7857,0.1593,1.1893,-0.7701,0.1896,1.1815,-0.7632,0.1544,1.1932,-0.7632,0.0831,1.2421,-0.7749,-0.0381,1.2479,-0.7407,-0.0684,1.1981,-0.7163,-0.0938,1.1267,-0.7173,-0.1319,1.1541,-0.7759,-0.1739,1.2421,-0.8346,-0.2003,1.3691,-0.8473,-0.1554,1.4287,-0.8052,-0.0616,1.4228,-0.7749,0.0420,1.4004,-0.7554,0.1241,1.3808,-0.7515,0.1652,1.3808,EX_TROU
-0.5912,0.1691,0.8961,-0.6362,0.2257,0.8258,-0.6567,0.1085,0.8873,-0.6655,-0.1036,0.9890,-0.6831,-0.3264,1.0593,-0.7730,-0.5404,1.1453,-0.9186,-0.6811,1.2303,-1.0017,-0.5639,1.2596,-1.0310,-0.3420,1.2137,-1.0124,-0.1622,1.1336,-1.0095,-0.0127,1.0632,-0.9890,0.0489,1.0378,-0.9616,0.0967,0.9606,-0.8942,0.1593,0.8736,-0.8228,0.2003,0.8541,-0.7788,0.1876,0.8746,-0.7398,0.1534,0.9069,-0.7339,0.1026,1.0232,-0.7759,0.0704,1.2235,-0.7847,0.1046,1.3447,EX_TROU
0.3235,-0.0117,-0.0283,0.1388,-0.0215,0.1603,-0.1173,-0.0450,0.5375,-0.5414,-0.0577,1.2655,-1.1443,-0.1007,1.6300,-1.2049,-0.0283,1.2440,-0.9831,0.0928,1.3398,-0.7495,0.1837,1.1864,-0.5678,0.2384,1.0925,-0.4935,0.2717,1.0681,-0.5179,0.2834,1.0466,-0.5560,0.2941,0.9880,-0.6000,0.3186,0.9753,-0.6362,0.3274,1.0378,-0.6674,0.3352,1.0828,-0.6772,0.3538,1.1306,-0.6674,0.3782,1.1600,-0.6733,0.3811,1.1883,-0.7114,0.3098,1.2401,-0.7065,0.1583,1.2596,EX_TROU
-0.6020,0.1632,1.1375,-0.5873,0.0752,1.1131,-0.6059,-0.1046,1.0877,-0.6479,-0.3020,1.1033,-0.7378,-0.4691,1.1736,-0.8473,-0.4827,1.2342,-0.9166,-0.3137,1.2763,-0.9557,-0.1163,1.2235,-0.9411,0.0322,1.1101,-0.8707,0.1163,1.0280,-0.7906,0.0880,1.0202,-0.7163,0.0039,1.0232,-0.6762,-0.0792,0.9841,-0.6860,-0.1368,0.9782,-0.7486,-0.1710,1.0378,-0.8062,-0.1935,1.1150,-0.7994,-0.2130,1.1004,-0.7534,-0.2140,1.0359,-0.7144,-0.2453,0.9743,-0.7026,-0.3147,0.9166,EX_TROU
-0.0391,-0.2736,0.4886,-0.1153,-0.2345,0.5209,-0.2267,-0.2160,0.6108,-0.3743,-0.2668,0.7818,-0.5707,-0.4124,1.1150,-0.7515,-0.5834,1.1717,-0.8844,-0.7026,0.9684,-0.9460,-0.7075,0.9215,-0.9489,-0.6000,0.9460,-0.8951,-0.4310,0.9733,-0.8502,-0.2384,1.0495,-0.8326,-0.0489,1.1131,-0.8228,0.1524,1.1922,-0.8209,0.2629,1.2381,-0.8101,0.2844,1.2665,-0.7974,0.2169,1.2968,-0.7681,0.0889,1.2127,-0.7446,-0.0264,1.1922,-0.7417,-0.1300,1.2430,-0.7456,-0.2257,1.1961,EX_TROU
-0.4104,0.0059,0.9870,-0.4124,-0.0518,1.0036,-0.4613,-0.0801,1.0310,-0.6078,-0.0029,1.0691,-0.6723,0.0723,1.0583,-0.7446,0.1212,1.0613,-0.8306,0.0811,1.1277,-0.8854,-0.0332,1.2264,-0.9186,-0.1495,1.3153,-0.9665,-0.2062,1.3417,-0.9635,-0.2267,1.3310,-0.8805,-0.2492,1.2821,-0.7632,-0.2785,1.2303,-0.6694,-0.2775,1.1697,-0.6147,-0.2267,1.1043,-0.5971,-0.1603,1.0300,-0.6098,-0.1036,1.0026,-0.6655,-0.0557,1.0759,-0.7368,-0.0840,1.1971,-0.8033,-0.1476,1.3349,EX_TROU
0.3450,-0.8942,0.7847,0.4642,-0.7945,0.6938,0.5013,-0.6909,0.7212,0.4622,-0.6069,0.7857,0.3753,-0.5238,0.8404,0.2883,-0.4114,0.9157,0.2287,-0.2648,0.9235,0.2081,-0.1192,0.8727,0.2287,-0.0039,0.7886,0.2541,0.0967,0.6635,0.2951,0.1798,0.5042,0.3469,0.2414,0.4886,0.3450,0.3000,0.6313,0.2648,0.3655,0.6792,0.1759,0.4446,0.6655,0.1495,0.5160,0.6929,0.1700,0.5814,0.7026,0.1935,0.6479,0.6391,0.2209,0.7085,0.5121,0.2756,0.7417,0.3909,EX_PEAK
0.2492,0.0811,0.4339,0.3010,0.0450,0.4495,0.2932,-0.0059,0.5951,0.2121,-0.0958,0.8033,0.0528,-0.1710,0.9899,-0.1251,-0.1329,1.0710,-0.1994,0.0000,0.9069,-0.1466,0.1407,0.7202,-0.0440,0.2756,0.6284,0.0743,0.3889,0.5844,0.1779,0.4710,0.5267,0.2766,0.5209,0.4192,0.3665,0.5463,0.3362,0.4007,0.5717,0.3420,0.3244,0.5619,0.4818,-0.1182,0.4730,1.2381,-0.3254,0.2296,1.1590,-0.2951,0.0059,1.0319,-0.1427,-0.1280,1.0202,0.0078,-0.1583,0.9098,EX_PEAK
0.4407,0.0782,0.0420,0.5629,-0.0655,0.0459,0.6108,-0.2844,0.5385,0.3704,-0.4251,1.2665,-0.0938,-0.3176,1.6173,-0.3958,-0.0704,0.9587,-0.3772,0.1700,0.4906,-0.1339,0.3528,0.4134,0.1534,0.4837,0.3919,0.4339,0.6039,0.1437,0.7065,0.7163,-0.1466,0.8893,0.7964,-0.0577,0.8531,0.8179,0.2463,0.6342,0.8091,0.3665,0.2785,0.7476,0.6332,-0.5375,0.4691,1.3134,-0.6176,-0.0274,1.2508,-0.4134,-0.5961,1.3574,-0.1622,-0.9118,1.2802,0.0606,-0.8717,0.9020,EX_PEAK
0.0958,-0.2687,0.7788,0.1007,-0.1290,0.7808,0.1241,-0.0225,0.8414,0.1564,0.0264,0.8072,0.1906,0.0498,0.6401,0.2394,0.1222,0.5091,0.2795,0.2023,0.4827,0.3342,0.2336,0.4525,0.3723,0.2179,0.4143,0.3762,0.2277,0.4573,0.3323,0.2404,0.5414,0.2511,0.2277,0.6372,0.1915,0.1446,0.6489,0.1925,0.0420,0.5599,0.2511,-0.0371,0.4104,0.3450,-0.1094,0.3186,0.4222,-0.1700,0.3831,0.3968,-0.2003,0.5609,0.2707,-0.1739,0.6860,0.1319,-0.1075,0.6538,EX_PEAK
0.4007,0.1710,0.4730,0.4173,0.1984,0.5580,0.3782,0.1886,0.7622,0.2902,0.1749,0.7730,0.2414,0.1847,0.6362,0.2785,0.2023,0.5492,0.3420,0.1876,0.5072,0.3704,0.1163,0.3987,0.3596,0.0225,0.2404,0.3635,-0.0840,0.0704,0.4515,-0.1915,-0.1867,0.6372,-0.3411,-0.3059,0.7525,-0.4906,-0.0020,0.6674,-0.5570,0.3684,0.4417,-0.4749,0.6166,-0.1427,-0.1241,1.3056,-0.2834,0.2121,0.6557,-0.2766,0.6811,0.4065,-0.1241,1.0427,0.3616,0.0498,1.1052,0.2199,EX_PEAK
0.3860,0.1681,0.5218,0.4075,0.2111,0.5023,0.3977,0.1573,0.4055,0.4183,0.0586,0.3440,0.4671,-0.0362,0.4075,0.3753,-0.0752,0.9352,0.1925,0.0098,0.8942,0.1007,0.1016,0.6733,0.1485,0.1798,0.5560,0.2267,0.2316,0.4730,0.2844,0.2560,0.3362,0.3665,0.2736,0.1466,0.5091,0.2678,0.0029,0.6352,0.2091,0.1798,0.6157,0.1808,0.4827,0.2853,0.2853,1.2381,0.0098,0.4143,1.3046,-0.0840,0.4495,0.9420,0.0459,0.3352,0.9645,0.2609,0.1945,0.6772,EX_PEAK
0.3342,0.1114,0.5854,0.3039,0.0723,0.5609,0.2785,0.0655,0.4603,0.2951,0.1280,0.3186,0.4163,0.1808,0.2902,0.4710,0.2209,0.6919,0.3733,0.3655,1.0427,0.2248,0.5541,0.8668,0.2541,0.7544,0.4534,0.3899,0.9391,0.1984,0.5316,1.0720,0.0792,0.6078,1.0417,0.1495,0.2218,0.4681,0.9997,0.0508,0.1798,0.9616,-0.0078,-0.1104,1.2010,-0.0322,-0.2697,1.4209,0.0137,-0.4319,1.3378,0.1182,-0.5599,1.1072,0.2580,-0.4740,0.7251,0.4183,-0.3068,0.4280,EX_PEAK
0.4642,0.0958,0.5658,0.5189,0.0020,0.6254,0.5277,-0.0743,0.7749,0.4613,-0.0440,0.8942,0.3704,0.0880,0.8316,0.3323,0.2511,0.7144,0.3528,0.3850,0.6157,0.3977,0.4368,0.5091,0.4554,0.4456,0.3626,0.5531,0.4691,0.2932,0.6401,0.5326,0.3665,0.6723,0.6332,0.4251,0.6557,0.7407,0.3196,0.6538,0.8326,0.2668,0.6665,0.8355,0.3420,0.6078,0.7163,0.5687,0.4124,0.5150,1.0437,0.2961,0.3049,0.9245,0.2472,0.0792,1.0124,0.1270,-0.0967,1.4277,EX_PEAK
0.3469,0.5834,0.4603,0.4075,0.5590,0.4446,0.4671,0.4759,0.5619,0.4515,0.3880,0.6870,0.3674,0.3665,0.6929,0.3078,0.3919,0.6821,0.3029,0.4046,0.7085,0.3088,0.3831,0.6479,0.3196,0.3264,0.5209,0.3313,0.2521,0.3928,0.3713,0.1974,0.2384,0.5267,0.1622,0.1134,0.6929,0.1251,0.3235,0.6508,0.1495,0.7583,0.2873,0.3782,1.3759,0.1036,0.5062,0.9772,0.1437,0.5736,0.6538,0.3176,0.5834,0.6293,0.4485,0.5472,0.5277,0.4769,0.4681,0.5365,EX_PEAK
0.2463,0.1906,0.6274,0.2345,0.2267,0.5805,0.2609,0.2267,0.6000,0.2678,0.2179,0.4964,0.2541,0.2296,0.2863,0.2570,0.3029,0.0909,0.5140,0.5209,-0.2971,0.7300,0.5160,-0.1065,0.7730,0.4691,0.5805,0.1016,0.5316,1.2870,-0.0704,0.4055,0.4437,-0.1065,0.2267,0.3352,0.0381,0.0880,0.5189,0.2707,0.0459,0.3792,0.4886,0.0254,0.3655,0.6039,0.0371,0.3840,0.6010,0.1192,0.2668,0.5551,0.2472,0.1339,0.5199,0.3694,0.1212,0.4710,0.3821,0.2717,EX_PEAK
-0.1476,-0.0098,1.1805,-0.0713,-0.1065,1.0007,0.0508,-0.1925,0.7495,0.1739,-0.2394,0.5736,0.2805,-0.2609,0.4906,0.3811,-0.2902,0.4339,0.4319,-0.3205,0.4183,0.4075,-0.3381,0.6147,0.3068,-0.3977,0.7847,0.1769,-0.4222,0.8023,0.0889,-0.1515,0.8854,0.0899,-0.0059,0.7759,0.1466,0.1094,0.6411,0.2287,0.2072,0.5893,0.2971,0.2941,0.5648,0.3381,0.3684,0.4769,0.3713,0.4134,0.3723,0.4095,0.4261,0.3117,0.4632,0.3694,0.3391,0.4955,0.2306,0.4642,EX_PEAK
0.2179,-0.2639,0.7339,0.0948,-0.2873,0.7857,0.0244,-0.2697,0.7906,0.0420,-0.1691,0.8463,0.1094,-0.0528,0.8326,0.1759,0.0391,0.7134,0.2267,0.1241,0.5678,0.2902,0.1896,0.4906,0.3645,0.2081,0.5873,0.3606,0.1710,0.6450,0.3088,0.0713,0.6029,0.2736,0.0000,0.5854,0.2726,0.0010,0.6059,0.2795,0.0616,0.6440,0.2306,0.2814,0.5433,0.2707,0.3909,0.5971,0.2814,0.5502,0.7476,0.2580,0.7349,0.7114,0.2492,0.9000,0.5238,0.3010,0.9762,0.3733,EX_PEAK
0.4632,0.2130,0.3547,0.5472,0.2345,0.4720,0.5463,0.2687,0.6538,0.4691,0.3293,0.7056,0.3772,0.3909,0.6674,0.3420,0.4270,0.6596,0.3518,0.3928,0.6098,0.3958,0.3313,0.4818,0.4886,0.2560,0.3665,0.6049,0.1847,0.3430,0.6762,0.1554,0.3596,0.6831,0.1554,0.3977,0.6059,0.2228,0.5277,0.4642,0.3557,0.8013,0.2277,0.5687,1.3320,0.0596,0.6225,1.0398,0.0303,0.5531,0.7681,0.0997,0.4886,0.6762,0.2003,0.4749,0.5248,0.3254,0.4808,0.2795,EX_PEAK
0.3391,0.3205,0.4749,0.3674,0.3772,0.4505,0.3948,0.4134,0.4613,0.4036,0.3723,0.5902,0.3821,0.3020,0.5727,0.3831,0.2316,0.5257,0.4261,0.1397,0.5629,0.4495,0.0625,0.6626,0.4114,0.0166,0.6244,0.3704,0.0156,0.4847,0.3635,0.0176,0.3430,0.4192,-0.0010,0.3059,0.4876,-0.0401,0.4837,0.4603,-0.0362,0.7661,0.3117,0.0401,1.0144,0.0704,0.1876,1.3036,0.0000,0.3274,0.9127,0.0909,0.4642,0.5795,0.2629,0.5971,0.4134,0.4368,0.6997,0.3225,EX_PEAK
0.4300,0.0801,0.2639,0.5873,-0.0088,0.3606,0.6596,-0.0303,0.6489,0.3997,0.1212,0.9645,0.2121,0.2912,1.1121,0.0606,0.5228,1.1052,0.0293,0.7417,0.8218,0.1016,0.9293,0.4613,0.2746,1.0964,0.1720,0.5375,1.1844,0.0166,0.7779,1.2000,0.0655,0.8590,1.1297,0.1827,0.6684,0.9665,0.2355,0.2130,0.7212,1.1082,-0.2248,0.3792,1.4043,-0.3997,0.0068,1.2186,-0.3665,-0.3010,1.3378,-0.2355,-0.4525,1.2616,-0.1251,-0.4984,1.1375,-0.0655,-0.4974,1.0026,EX_PEAK
0.3029,0.1173,0.3635,0.3420,0.0967,0.3909,0.3616,0.0821,0.4720,0.3547,0.0772,0.6127,0.3029,0.1241,0.7534,0.1378,0.2697,1.3740,0.0469,0.4798,1.1834,0.1192,0.7290,0.8170,0.2756,0.9293,0.6557,0.4378,0.9704,0.4613,0.5453,0.9049,0.3147,0.6205,0.7955,0.2081,0.6694,0.6313,0.1026,0.6635,0.4505,0.0489,0.5472,0.3039,0.2189,0.1867,0.1212,1.1062,-0.0459,-0.0635,1.0065,-0.1339,-0.2658,1.1394,-0.1309,-0.3342,1.3398,-0.1388,-0.3616,1.3847,EX_PEAK
0.4349,0.2717,0.3684,0.3948,0.3049,0.4896,0.2384,0.3078,0.6586,0.1994,0.2805,0.6391,0.2218,0.2453,0.5345,0.2951,0.1994,0.4007,0.3919,0.1671,0.3674,0.4358,0.1368,0.4183,0.3919,0.0909,0.4358,0.3303,0.0186,0.4329,0.2902,-0.0528,0.4134,0.2893,-0.1007,0.3645,0.3362,-0.1075,0.3166,0.3870,-0.0547,0.3225,0.3674,0.0401,0.4241,0.2081,0.1739,0.9108,-0.0723,0.3068,1.3007,-0.1544,0.3684,0.7769,-0.0557,0.4603,0.6635,0.0782,0.5678,0.7710,EX_PEAK
0.2121,0.1573,0.5746,0.2687,0.1827,0.4788,0.3020,0.1681,0.3860,0.3626,0.1524,0.3127,0.4417,0.2033,0.4085,0.4261,0.3274,0.6284,0.3244,0.4740,0.8179,0.1964,0.5551,0.7046,0.2834,0.4876,0.6049,0.3723,0.4339,0.4544,0.4349,0.3948,0.2873,0.4642,0.3274,0.1505,0.5013,0.2345,0.0362,0.5932,0.1212,-0.0792,0.7368,0.0098,-0.1036,0.8287,-0.0704,0.1251,0.6762,-0.1173,0.5394,0.2961,-0.1388,1.2665,-0.2111,0.0117,1.6300,-0.2981,0.1857,0.9577,EX_PEAK
0.0166,0.2150,1.1111,0.0313,0.1808,0.9303,0.0713,0.1349,0.7398,0.1603,0.0831,0.6538,0.2336,0.0528,0.7192,0.2209,0.0362,0.8336,0.1544,-0.0117,0.9010,0.0997,-0.0840,0.8951,0.0606,-0.0899,0.8355,0.0967,0.0117,0.7925,0.1583,0.0498,0.6645,0.2042,0.1094,0.5023,0.2150,0.1964,0.4417,0.2072,0.2599,0.5609,0.1818,0.2140,0.5961,0.1925,0.1534,0.4310,0.2736,0.1661,0.3215,0.3401,0.2453,0.3098,0.3577,0.3196,0.3303,0.3303,0.2990,0.4290,EX_PEAK
-0.5033,-0.0362,1.0769,-0.5287,-0.0430,1.0681,-0.5521,-0.0293,1.0437,-0.5687,-0.0020,1.0319,-0.5863,0.0225,1.0163,-0.6000,0.0254,1.0036,-0.6186,0.0147,0.9880,-0.6362,0.0147,0.9655,-0.6616,0.0547,0.9811,-0.7593,0.1593,1.2000,-0.8170,0.1808,1.1766,-0.8316,0.1358,1.1033,-0.7906,0.0274,1.0534,-0.7153,-0.1124,1.0261,-0.6264,-0.2277,0.9919,-0.5629,-0.3518,0.9460,-0.5150,-0.4691,0.9039,-0.4847,-0.5687,0.8424,-0.4564,-0.6332,0.7652,-0.4378,-0.5902,0.6841,EX_TROU
-0.3987,0.2257,0.9499,-0.4329,0.3137,0.9499,-0.4837,0.3147,0.9635,-0.5512,0.2580,0.9811,-0.6274,0.2277,0.9929,-0.6850,0.2658,1.0144,-0.7319,0.3577,1.0222,-0.8306,0.4720,1.0300,-0.9186,0.4456,1.0779,-1.0271,0.3938,1.2206,-1.1404,0.3391,1.3437,-1.2391,0.2629,1.4815,-1.3232,0.1603,1.7209,-1.4209,0.0586,1.8577,-1.5108,-0.0303,1.9261,-1.4912,-0.1603,1.8567,-1.3163,-0.2932,1.7082,-1.1101,-0.4417,1.6339,-0.9684,-0.5590,1.5675,-0.8648,-0.6420,1.3593,EX_TROU
-0.9938,0.0938,1.0984,-1.0564,0.0713,1.1160,-1.0916,0.0391,1.1375,-1.1111,-0.0088,1.1688,-1.1072,-0.1085,1.2274,-1.1033,-0.2414,1.2802,-1.0837,-0.3313,1.3730,-1.1023,-0.4095,1.4404,-1.1502,-0.3459,1.5704,-1.2108,-0.1847,1.7346,-1.2479,-0.0537,1.8040,-1.2186,-0.0137,1.7424,-1.0994,-0.0293,1.5987,-0.9313,-0.0567,1.4375,-0.7378,-0.1085,1.2333,-0.5590,-0.2033,0.9841,-0.3958,-0.3068,0.7710,-0.2687,-0.3381,0.6674,-0.1974,-0.2365,0.5648,-0.1524,-0.0195,0.5170,EX_TROU
-0.8775,0.2883,1.2039,-0.9157,0.2521,1.1873,-0.9469,0.1964,1.1678,-0.9616,0.1173,1.2030,-0.9655,0.0391,1.2479,-0.9762,-0.0274,1.3544,-1.0105,-0.0606,1.5127,-1.0925,-0.0479,1.6671,-1.1834,0.0078,1.7571,-1.2362,0.0410,1.7825,-1.2430,0.0166,1.7913,-1.1971,-0.0342,1.7805,-1.1267,-0.0616,1.7580,-1.0544,-0.0518,1.8020,-0.9538,-0.0840,1.6456,-0.8072,-0.2013,1.3320,-0.6117,-0.3665,1.0134,-0.4065,-0.5121,0.7876,-0.2824,-0.5179,0.4417,-0.1700,-0.0674,0.5326,EX_TROU
