% Data generated on Tue Jan 19 19:00:18 GMT 2016
% by find-and-format
% produced by Daniel Playle (dan@dan.re)
%
@RELATION gdp

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE y1 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE y2 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE y3 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE y4 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE y5 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE y6 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE y7 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE y8 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE y9 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE y10 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE y11 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE y12 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE y13 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE y14 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE y15 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE y16 NUMERIC
@ATTRIBUTE z16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE y17 NUMERIC
@ATTRIBUTE z17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE y18 NUMERIC
@ATTRIBUTE z18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE y19 NUMERIC
@ATTRIBUTE z19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE y20 NUMERIC
@ATTRIBUTE z20 NUMERIC
@ATTRIBUTE class {EX_PEAK,EX_TROU,NOT_EX}

@DATA
0.4456,-0.3156,0.8697,0.4671,-0.2863,0.8531,0.5316,-0.3049,0.8052,0.5414,-0.2707,0.7994,0.6000,-0.3205,0.7486,0.6244,-0.3137,0.7388,0.6039,-0.4310,0.6821,0.6547,-0.0322,0.8639,1.8792,-0.9743,0.1163,0.8903,-0.0889,1.5645,-0.1652,-0.3420,1.3105,0.0635,-0.2199,0.6626,0.4016,-0.4427,0.6518,0.6225,-0.2218,0.7945,0.6850,-0.1261,0.8365,0.7534,-0.0704,0.8922,1.9496,-0.3567,0.3557,1.9720,0.0508,0.1515,0.0870,0.5717,0.2160,0.0870,0.5717,0.2160,NOT_EX
-0.6078,-0.5824,1.1052,0.4613,-0.3694,0.8091,0.4759,-0.3870,0.8238,0.4280,-0.4525,0.7896,0.4847,-0.3840,0.7808,0.4847,-0.4876,0.7730,0.5394,-0.3108,0.8521,0.4437,-0.3469,1.0085,0.1886,-0.7935,1.1756,0.6508,-1.7717,0.9850,1.6584,-0.7857,1.5049,-0.2834,-0.6205,0.8258,0.1456,-0.7417,0.8678,0.6108,-1.0916,0.4280,0.6108,-1.0916,0.4280,0.7036,-1.1023,0.4134,1.1561,-0.8668,0.6372,1.0828,-0.7632,0.6176,1.9750,0.0352,0.2072,1.8626,0.1964,-0.5805,NOT_EX
0.8346,-0.9274,0.1075,0.3635,0.2883,-0.5355,0.2941,-0.7661,0.6303,0.4554,-0.1779,0.8287,0.4867,-0.2570,0.8570,0.4886,-0.4632,0.7710,0.5228,-0.4300,0.7153,0.4974,-0.4808,0.7183,0.5424,-0.3997,0.7544,0.6029,-0.3997,0.7515,0.5668,-0.4485,0.7398,0.5248,-0.3303,0.9264,0.4212,-0.4554,1.0906,1.4678,-1.4893,1.6935,0.1300,-1.2499,1.1052,-0.0645,-0.0303,1.1482,0.2414,-0.2248,0.8248,0.4691,0.2042,1.0398,0.8346,-0.1407,1.1473,1.0886,-0.2306,1.0730,NOT_EX
1.9173,0.1231,0.3665,1.9554,0.0674,0.2365,1.6066,-0.1270,-0.0831,0.4837,-1.2235,0.5257,0.6264,-0.3899,1.3398,0.5072,-0.1661,0.9420,0.5003,-0.5228,0.7075,0.4896,-0.5541,0.6821,0.4613,-0.4407,0.7681,0.4837,-0.4036,0.7613,0.5179,-0.3088,0.8013,0.5121,-0.3225,0.8140,0.5678,-0.2795,0.8297,0.5590,-0.2726,0.8521,0.3186,-0.6274,1.1815,0.2492,-0.6411,1.2577,-0.1739,-1.4395,1.2596,-0.1739,-1.4395,1.2596,0.1485,-1.0613,1.1551,0.3332,-1.0749,0.4065,NOT_EX
0.7847,-1.5548,0.3029,1.1824,-1.9691,-0.1700,1.1502,-1.9105,-0.5824,0.2599,-1.3193,-0.9655,0.5521,-1.1248,0.3987,0.3235,-0.6557,0.8248,0.3479,-0.4818,0.9391,0.4251,-0.5228,0.7388,0.5003,-0.4915,0.6801,0.4476,-0.4124,0.7749,0.4554,-0.4300,0.7573,0.4515,-0.4994,0.7300,0.4544,-0.4437,0.7564,0.4759,-0.4241,0.7554,0.4720,-0.4759,0.7173,0.4720,-0.4759,0.7173,0.4749,-0.4808,0.7437,0.4886,-0.4251,0.7652,0.4769,-0.4857,0.7407,0.4769,-0.4857,0.7407,NOT_EX
0.5922,-1.2851,0.1290,-0.1583,0.1339,1.5450,-0.3088,-0.0225,1.4707,-0.0528,-0.9655,0.8863,0.3225,-0.7974,0.8433,1.1179,-0.4769,0.8131,1.3828,-0.3059,0.8150,1.5548,0.0508,-0.0987,1.4013,-0.2648,-0.1075,-0.7769,-0.9899,1.1375,0.5756,-0.5042,0.8003,0.4437,-0.3225,0.8600,0.4691,-0.4691,0.7759,0.4681,-0.4730,0.7749,0.4202,-0.4603,0.7652,0.4222,-0.4779,0.7642,0.4378,-0.4378,0.7593,0.4446,-0.4417,0.7505,0.4564,-0.4339,0.8375,0.5111,-0.3733,0.8473,NOT_EX
0.5091,-0.3919,0.9049,0.2551,-0.6645,1.0056,1.2684,-1.5665,0.5121,1.9486,-0.0313,1.4952,0.2707,-0.6987,0.3469,0.0088,-1.0046,0.5033,0.3723,-0.8189,0.4798,0.5687,-0.6772,0.4290,0.7984,-0.5609,0.9919,1.4854,-1.0574,0.4915,1.9242,-0.9147,0.3987,1.8753,0.0547,-0.7007,1.1092,-1.0026,-0.1954,-0.4446,0.2218,1.4463,1.1688,-0.3977,0.6841,0.3186,-0.7642,0.7661,0.4525,-0.4945,0.7192,0.4329,-0.4876,0.7583,0.4466,-0.4749,0.7681,0.4915,-0.3831,0.7788,NOT_EX
0.4808,-0.4827,0.7906,0.5287,-0.4095,0.7886,0.4642,-0.4749,0.9059,0.2834,-0.8316,0.9205,0.0889,-1.0935,0.8727,1.9349,-1.0202,0.9557,-0.0391,-0.5404,0.9254,0.4515,-0.6098,0.2971,0.1485,-0.2648,0.3919,0.8609,-0.3880,0.5805,0.9225,0.2472,0.8756,1.0554,0.3068,1.0232,1.8343,0.2072,0.7505,1.9740,0.5238,0.1681,1.8645,0.1974,-0.2433,1.6701,0.0616,-0.2746,1.3877,-0.3733,0.0117,0.8766,-0.5854,0.3147,0.4994,-0.1173,0.9411,0.5257,-0.0928,0.9567,NOT_EX
0.4759,-0.4251,0.7026,0.4407,-0.3987,0.7925,0.4261,-0.3860,0.8033,0.4925,-0.3684,0.8316,0.5082,-0.3684,0.7935,0.4378,-0.4906,0.8893,0.4202,-0.4818,0.9518,0.7769,-1.1336,0.9655,1.3857,-1.1512,0.7837,-0.0088,-0.7241,0.7828,0.0498,-0.7124,0.6518,0.0547,0.0938,0.7984,0.5023,0.1925,0.8590,0.9518,0.1182,1.1649,1.2880,-0.1182,1.1375,1.1570,0.0303,0.9528,1.2499,-0.1007,0.8463,1.9232,0.4945,-0.2267,1.8978,0.4163,-0.3635,1.7551,-0.1241,-0.3528,NOT_EX
0.2209,-0.5170,0.8385,0.1573,-0.5990,0.7505,0.1182,-0.5658,0.7251,0.1358,-0.5502,0.7398,0.1524,-0.3557,0.6870,0.2248,-0.3186,0.6352,0.2941,-0.3098,0.6518,0.9020,-0.4261,0.7652,0.8258,-0.6352,0.6821,0.7368,-0.1339,0.7867,1.0183,-0.3156,0.8903,0.7134,-0.3948,0.8414,0.4798,-0.2179,0.8228,0.6088,-0.4867,0.8805,0.1671,-0.3137,0.7134,0.2443,-0.4231,0.7417,0.1573,-0.3645,0.7886,0.1544,-0.4055,0.8013,0.0635,-0.4036,0.7144,0.0743,-0.4349,0.7016,EX_PEAK
0.1544,-0.4055,0.8013,0.0635,-0.4036,0.7144,0.0743,-0.4349,0.7016,0.0997,-0.4583,0.6635,0.1065,-0.4857,0.6850,0.2277,-0.4935,0.6635,0.1534,-0.4310,0.6303,0.0860,-0.3909,0.6137,0.9469,-0.4378,0.7808,0.9733,-0.4925,0.7749,0.7847,-0.5277,0.6714,0.5912,-0.2629,0.7290,0.6997,-0.4143,0.7085,0.7437,-0.4544,0.7388,0.8297,-0.3704,0.8648,0.6479,-0.3293,0.7603,0.4544,-0.3430,0.7661,0.4114,-0.4114,0.7437,0.4358,-0.3088,0.8492,0.2257,-0.3577,0.7788,EX_PEAK
0.2062,-0.5238,0.8287,0.2668,-0.5433,0.8297,0.0801,-0.4016,0.6293,0.6596,-0.3352,0.7271,0.7525,-0.3655,0.7378,0.7769,-0.4749,0.7153,0.7202,-0.3801,0.6645,0.7056,-0.3469,0.6557,0.7271,-0.2580,0.6850,0.7173,-0.2570,0.6909,0.9098,-0.2296,0.7788,0.8736,-0.2316,0.8140,0.5082,-0.1466,0.7749,0.3899,-0.2609,0.7945,0.2873,-0.1827,0.8424,0.1818,-0.2541,0.8297,0.1515,-0.3020,0.8023,0.1642,-0.3616,0.8218,0.0645,-0.3547,0.7476,0.0655,-0.3958,0.7036,EX_PEAK
0.1515,-0.3020,0.8023,0.1642,-0.3616,0.8218,0.0645,-0.3547,0.7476,0.0655,-0.3958,0.7036,0.1593,-0.4886,0.8414,0.2189,-0.5326,0.8248,-0.0342,-0.3977,0.6714,0.4417,-0.5521,0.7466,0.4632,-0.5570,0.7359,0.6743,-0.2746,0.7613,0.8639,-0.5639,0.6733,0.7828,-0.5609,0.6743,0.5902,-0.3313,0.6938,0.6626,-0.2902,0.7241,0.7388,-0.3704,0.7007,0.7622,-0.2228,0.7241,0.8199,-0.3420,0.7368,0.7153,-0.2941,0.7564,0.5433,-0.1867,0.7671,0.4573,-0.2648,0.8218,EX_PEAK
0.1182,-0.3029,0.8160,0.0938,-0.3430,0.8101,0.0430,-0.3166,0.7955,0.0332,-0.4349,0.6870,0.1661,-0.4534,0.7837,0.2052,-0.4798,0.7788,0.1808,-0.4515,0.7486,0.1104,-0.3919,0.6547,0.4153,-0.2814,0.7026,0.8433,-0.3674,0.7407,0.9118,-0.5727,0.7007,0.7310,-0.2482,0.7505,0.6968,-0.2785,0.7329,0.7261,-0.4104,0.7349,0.8199,-0.3332,0.8658,0.6381,-0.1251,0.8551,0.4740,-0.2228,0.7788,0.5199,-0.3274,0.8463,0.3665,-0.1808,0.8297,0.1632,-0.3674,0.7271,EX_PEAK
-0.0107,-0.2570,0.7896,0.0547,-0.3117,0.8228,0.0723,-0.3498,0.8453,-0.0049,-0.4212,0.6567,-0.0274,-0.4310,0.7603,0.0684,-0.4642,0.8082,-0.0547,-0.3606,0.7417,0.1319,-0.5453,0.6968,0.1896,-0.3645,0.6225,0.5521,-0.2111,0.7329,0.9147,-0.5160,0.7114,0.8639,-0.5687,0.6948,0.6528,-0.2648,0.7114,0.6714,-0.1847,0.7319,0.7486,-0.3938,0.6567,0.8502,-0.2463,0.7916,0.8981,-0.1749,0.9450,0.3616,-0.0186,0.7212,0.5277,-0.3127,0.8688,0.2072,-0.3176,0.6870,EX_PEAK
0.2140,-0.5189,0.7769,0.0313,-0.3401,0.6420,0.8160,-0.5785,0.9225,0.4857,-0.4915,0.8101,0.4700,-0.2834,0.7134,0.6489,-0.3459,0.7124,0.7955,-0.4915,0.6782,0.7495,-0.3293,0.6919,0.8160,-0.1974,0.7407,0.7671,-0.3840,0.6450,1.0280,-0.3684,0.9675,0.5873,-0.1173,0.8082,0.4945,-0.1896,0.9362,0.2160,-0.2111,0.7466,0.2355,-0.2629,0.8101,0.1964,-0.2668,0.8346,0.2199,-0.2726,0.8541,0.2199,-0.2726,0.8541,0.0195,-0.3215,0.7964,0.0195,-0.3215,0.7964,EX_PEAK
0.0752,-0.3977,0.6938,-0.0107,-0.3039,0.6254,0.7241,-0.3968,0.7681,0.7935,-0.5170,0.7251,0.7613,-0.5404,0.6850,0.6997,-0.3762,0.7163,0.7192,-0.3196,0.7124,0.7085,-0.2531,0.7046,0.7573,-0.2590,0.7046,0.7613,-0.2932,0.6635,0.8688,-0.2365,0.8131,0.8463,-0.1280,0.9362,0.4231,-0.1085,0.8424,0.3254,-0.1954,0.7446,0.2951,-0.2228,0.7486,0.0547,-0.2023,0.8209,0.0899,-0.2726,0.8101,0.0743,-0.3352,0.7681,0.0537,-0.3264,0.8140,0.0166,-0.3645,0.7847,EX_PEAK
0.1984,-0.3743,0.6577,0.7026,-0.2941,0.7671,0.8600,-0.4603,0.7144,0.6714,-0.4700,0.6586,0.7124,-0.2121,0.7261,0.7124,-0.2521,0.7261,0.6665,-0.2375,0.6821,0.8160,-0.1231,0.7202,0.8121,-0.2345,0.6665,0.8404,-0.0997,0.7886,0.8863,-0.0596,0.8580,0.4964,-0.0088,0.9108,0.3928,0.0313,0.8815,0.3235,-0.0127,0.9108,0.1046,-0.0958,0.7984,0.0772,-0.1583,0.8883,-0.0596,-0.1573,0.8160,-0.0537,-0.1358,0.8697,-0.0840,-0.2990,0.8355,-0.1681,-0.2726,0.7730,EX_PEAK
0.4085,-0.6352,1.0241,-0.0205,-0.4114,0.6841,-0.0352,-0.2863,0.5785,0.5893,-0.4075,0.7163,0.8981,-0.5531,0.7271,0.7319,-0.5668,0.6547,0.7319,-0.5668,0.6547,0.6889,-0.5160,0.6606,0.7095,-0.1906,0.7124,0.9166,-0.0811,0.7896,0.9821,-0.1046,0.7857,0.8609,-0.1417,0.7554,0.4994,0.0801,0.6909,0.4652,-0.1417,0.9352,0.1720,-0.0049,0.7964,0.2238,-0.0880,0.8805,0.0967,-0.1827,0.7847,0.0225,-0.1632,0.8629,0.0283,-0.2424,0.8453,-0.0420,-0.2316,0.8394,EX_PEAK
0.0283,-0.2424,0.8453,-0.0420,-0.2316,0.8394,-0.0704,-0.2482,0.8443,-0.1378,-0.3166,0.7730,-0.1075,-0.3254,0.7876,-0.0420,-0.3518,0.7319,0.1612,-0.4661,0.8482,0.0332,-0.4310,0.6342,0.0401,-0.3909,0.6157,0.0401,-0.3909,0.6157,0.0919,-0.3704,0.6127,0.0919,-0.3704,0.6127,0.6342,-0.4222,0.6841,0.7730,-0.2052,0.7681,0.8111,-0.2140,0.7319,0.9137,-0.0870,0.9010,0.8942,-0.1261,0.8775,0.4495,-0.0645,0.8121,0.2472,-0.0205,0.7974,0.1603,0.0625,0.8541,EX_PEAK
0.6987,-0.3010,0.7349,0.7661,-0.3694,0.7212,0.9342,-0.6880,0.6929,0.6811,-0.2726,0.7241,0.6606,-0.2795,0.7231,0.7583,-0.2375,0.7359,0.8150,-0.1544,0.7573,0.6694,0.0000,0.7046,0.7144,0.0000,0.6958,0.6929,-0.0479,0.6059,0.9059,0.2121,0.9802,0.6117,0.1798,0.7720,0.2668,0.1143,0.8346,0.0489,0.1437,0.7847,-0.0254,-0.0860,0.7495,0.0645,-0.0909,0.8688,-0.0156,-0.0616,0.8209,0.0322,-0.0850,0.8717,0.1202,-0.0665,0.9850,0.0704,-0.0557,0.9293,EX_PEAK
0.1241,-0.2404,0.7173,0.2140,-0.2766,0.6792,0.4984,-0.3547,0.7251,0.5336,-0.3225,0.7349,0.8072,-0.3674,0.7564,0.7740,-0.2433,0.7798,0.7642,-0.2091,0.7876,0.6499,-0.1407,0.7300,0.7622,-0.0987,0.7564,0.7671,-0.0694,0.7603,0.8424,-0.0313,0.8140,0.5316,0.0244,0.6948,0.4622,-0.0235,0.7652,0.3205,-0.1134,0.8238,0.1564,-0.2003,0.7671,0.0782,-0.2404,0.8228,0.1896,-0.2648,0.8629,0.0176,-0.1954,0.8648,0.0821,-0.2287,0.9342,-0.0254,-0.2785,0.7329,EX_PEAK
0.0362,-0.3078,0.6919,0.0479,-0.3068,0.7046,0.0479,-0.3068,0.7046,0.6977,-0.4319,0.7183,0.6723,-0.4437,0.7046,0.7212,-0.0557,0.7857,0.8424,-0.1876,0.7788,0.7573,-0.0371,0.8013,0.8238,-0.0684,0.7828,0.7925,-0.1319,0.7427,1.0662,-0.0752,1.0525,0.4046,0.0362,0.6850,0.4583,-0.0156,0.8003,0.2814,-0.0694,0.8531,0.2424,-0.0694,0.8688,0.2140,-0.1857,0.8258,0.2805,-0.2511,0.8062,0.0479,-0.0430,0.8815,0.1857,-0.0665,1.0007,0.0205,-0.1925,0.8160,EX_PEAK
0.8258,-0.6352,0.6821,0.7368,-0.1339,0.7867,1.0183,-0.3156,0.8903,0.7134,-0.3948,0.8414,0.4798,-0.2179,0.8228,0.6088,-0.4867,0.8805,0.1671,-0.3137,0.7134,0.2443,-0.4231,0.7417,0.1573,-0.3645,0.7886,0.1544,-0.4055,0.8013,0.0635,-0.4036,0.7144,0.0743,-0.4349,0.7016,0.0997,-0.4583,0.6635,0.1065,-0.4857,0.6850,0.2277,-0.4935,0.6635,0.1534,-0.4310,0.6303,0.0860,-0.3909,0.6137,0.9469,-0.4378,0.7808,0.9733,-0.4925,0.7749,0.7847,-0.5277,0.6714,EX_TROU
0.4114,-0.4114,0.7437,0.4358,-0.3088,0.8492,0.2257,-0.3577,0.7788,0.1300,-0.3108,0.8072,0.1397,-0.3411,0.8013,0.0860,-0.4202,0.7388,0.0792,-0.4573,0.7554,0.0850,-0.4945,0.7329,0.1016,-0.4759,0.7378,0.2062,-0.5238,0.8287,0.2668,-0.5433,0.8297,0.0801,-0.4016,0.6293,0.6596,-0.3352,0.7271,0.7525,-0.3655,0.7378,0.7769,-0.4749,0.7153,0.7202,-0.3801,0.6645,0.7056,-0.3469,0.6557,0.7271,-0.2580,0.6850,0.7173,-0.2570,0.6909,0.9098,-0.2296,0.7788,EX_TROU
0.5082,-0.1466,0.7749,0.3899,-0.2609,0.7945,0.2873,-0.1827,0.8424,0.1818,-0.2541,0.8297,0.1515,-0.3020,0.8023,0.1642,-0.3616,0.8218,0.0645,-0.3547,0.7476,0.0655,-0.3958,0.7036,0.1593,-0.4886,0.8414,0.2189,-0.5326,0.8248,-0.0342,-0.3977,0.6714,0.4417,-0.5521,0.7466,0.4632,-0.5570,0.7359,0.6743,-0.2746,0.7613,0.8639,-0.5639,0.6733,0.7828,-0.5609,0.6743,0.5902,-0.3313,0.6938,0.6626,-0.2902,0.7241,0.7388,-0.3704,0.7007,0.7622,-0.2228,0.7241,EX_TROU
0.8199,-0.3420,0.7368,0.7153,-0.2941,0.7564,0.5433,-0.1867,0.7671,0.4573,-0.2648,0.8218,0.1759,-0.2013,0.7476,0.3880,-0.2746,0.9049,0.0831,-0.3176,0.7622,0.1182,-0.3029,0.8160,0.0938,-0.3430,0.8101,0.0430,-0.3166,0.7955,0.0332,-0.4349,0.6870,0.1661,-0.4534,0.7837,0.2052,-0.4798,0.7788,0.1808,-0.4515,0.7486,0.1104,-0.3919,0.6547,0.4153,-0.2814,0.7026,0.8433,-0.3674,0.7407,0.9118,-0.5727,0.7007,0.7310,-0.2482,0.7505,0.6968,-0.2785,0.7329,EX_TROU
0.4740,-0.2228,0.7788,0.5199,-0.3274,0.8463,0.3665,-0.1808,0.8297,0.1632,-0.3674,0.7271,0.1280,-0.3323,0.8052,-0.0107,-0.2570,0.7896,0.0547,-0.3117,0.8228,0.0723,-0.3498,0.8453,-0.0049,-0.4212,0.6567,-0.0274,-0.4310,0.7603,0.0684,-0.4642,0.8082,-0.0547,-0.3606,0.7417,0.1319,-0.5453,0.6968,0.1896,-0.3645,0.6225,0.5521,-0.2111,0.7329,0.9147,-0.5160,0.7114,0.8639,-0.5687,0.6948,0.6528,-0.2648,0.7114,0.6714,-0.1847,0.7319,0.7486,-0.3938,0.6567,EX_TROU
0.3616,-0.0186,0.7212,0.5277,-0.3127,0.8688,0.2072,-0.3176,0.6870,0.1867,-0.3010,0.7925,0.0137,-0.2570,0.7857,0.0420,-0.2678,0.8003,0.1046,-0.3342,0.8082,0.0743,-0.3450,0.7720,0.0801,-0.3586,0.7427,0.2140,-0.5189,0.7769,0.0313,-0.3401,0.6420,0.8160,-0.5785,0.9225,0.4857,-0.4915,0.8101,0.4700,-0.2834,0.7134,0.6489,-0.3459,0.7124,0.7955,-0.4915,0.6782,0.7495,-0.3293,0.6919,0.8160,-0.1974,0.7407,0.7671,-0.3840,0.6450,1.0280,-0.3684,0.9675,EX_TROU
0.5873,-0.1173,0.8082,0.4945,-0.1896,0.9362,0.2160,-0.2111,0.7466,0.2355,-0.2629,0.8101,0.1964,-0.2668,0.8346,0.2199,-0.2726,0.8541,0.2199,-0.2726,0.8541,0.0195,-0.3215,0.7964,0.0195,-0.3215,0.7964,0.0362,-0.3059,0.8160,0.0577,-0.4437,0.8189,0.0752,-0.3977,0.6938,-0.0107,-0.3039,0.6254,0.7241,-0.3968,0.7681,0.7935,-0.5170,0.7251,0.7613,-0.5404,0.6850,0.6997,-0.3762,0.7163,0.7192,-0.3196,0.7124,0.7085,-0.2531,0.7046,0.7573,-0.2590,0.7046,EX_TROU
0.4231,-0.1085,0.8424,0.3254,-0.1954,0.7446,0.2951,-0.2228,0.7486,0.0547,-0.2023,0.8209,0.0899,-0.2726,0.8101,0.0743,-0.3352,0.7681,0.0537,-0.3264,0.8140,0.0166,-0.3645,0.7847,-0.0322,-0.3762,0.7515,0.2697,-0.5560,0.9049,-0.0840,-0.2531,0.5824,0.4652,-0.3498,0.8629,0.0928,-0.3723,0.7007,0.1984,-0.3743,0.6577,0.7026,-0.2941,0.7671,0.8600,-0.4603,0.7144,0.6714,-0.4700,0.6586,0.7124,-0.2121,0.7261,0.7124,-0.2521,0.7261,0.6665,-0.2375,0.6821,EX_TROU
0.8404,-0.0997,0.7886,0.8863,-0.0596,0.8580,0.4964,-0.0088,0.9108,0.3928,0.0313,0.8815,0.3235,-0.0127,0.9108,0.1046,-0.0958,0.7984,0.0772,-0.1583,0.8883,-0.0596,-0.1573,0.8160,-0.0537,-0.1358,0.8697,-0.0840,-0.2990,0.8355,-0.1681,-0.2726,0.7730,-0.0459,-0.3616,0.8267,0.0469,-0.3743,0.8609,-0.0059,-0.3186,0.8248,0.4085,-0.6352,1.0241,-0.0205,-0.4114,0.6841,-0.0352,-0.2863,0.5785,0.5893,-0.4075,0.7163,0.8981,-0.5531,0.7271,0.7319,-0.5668,0.6547,EX_TROU
0.8609,-0.1417,0.7554,0.4994,0.0801,0.6909,0.4652,-0.1417,0.9352,0.1720,-0.0049,0.7964,0.2238,-0.0880,0.8805,0.0967,-0.1827,0.7847,0.0225,-0.1632,0.8629,0.0283,-0.2424,0.8453,-0.0420,-0.2316,0.8394,-0.0704,-0.2482,0.8443,-0.1378,-0.3166,0.7730,-0.1075,-0.3254,0.7876,-0.0420,-0.3518,0.7319,0.1612,-0.4661,0.8482,0.0332,-0.4310,0.6342,0.0401,-0.3909,0.6157,0.0401,-0.3909,0.6157,0.0919,-0.3704,0.6127,0.0919,-0.3704,0.6127,0.6342,-0.4222,0.6841,EX_TROU
0.2472,-0.0205,0.7974,0.1603,0.0625,0.8541,0.1192,0.0459,0.8052,0.0264,-0.1437,0.7935,-0.0420,-0.1466,0.7974,-0.0391,-0.1808,0.8492,-0.0655,-0.2336,0.8072,-0.0244,-0.3391,0.8951,-0.0127,-0.4007,0.8678,0.0020,-0.2443,0.8385,-0.0459,-0.2824,0.7144,-0.0459,-0.2824,0.7144,0.2511,-0.3440,0.8697,0.6987,-0.3010,0.7349,0.7661,-0.3694,0.7212,0.9342,-0.6880,0.6929,0.6811,-0.2726,0.7241,0.6606,-0.2795,0.7231,0.7583,-0.2375,0.7359,0.8150,-0.1544,0.7573,EX_TROU
-0.0254,-0.0860,0.7495,0.0645,-0.0909,0.8688,-0.0156,-0.0616,0.8209,0.0322,-0.0850,0.8717,0.1202,-0.0665,0.9850,0.0704,-0.0557,0.9293,0.0469,-0.1427,0.9499,0.0020,-0.1994,0.8971,-0.0088,-0.2081,0.8775,0.0010,-0.1710,0.9333,0.0332,-0.1661,0.9528,0.0440,-0.1827,0.9547,0.0186,-0.2062,0.9137,0.0752,-0.2316,0.9577,0.0371,-0.2248,0.9098,0.0362,-0.2218,0.9069,0.0625,-0.2639,0.8893,0.0274,-0.2531,0.8688,0.0997,-0.2932,0.9284,0.0684,-0.2941,0.8883,EX_TROU
0.8424,-0.0313,0.8140,0.5316,0.0244,0.6948,0.4622,-0.0235,0.7652,0.3205,-0.1134,0.8238,0.1564,-0.2003,0.7671,0.0782,-0.2404,0.8228,0.1896,-0.2648,0.8629,0.0176,-0.1954,0.8648,0.0821,-0.2287,0.9342,-0.0254,-0.2785,0.7329,-0.0752,-0.2472,0.7046,0.0303,-0.3108,0.7134,0.0362,-0.3078,0.6919,0.0479,-0.3068,0.7046,0.0479,-0.3068,0.7046,0.6977,-0.4319,0.7183,0.6723,-0.4437,0.7046,0.7212,-0.0557,0.7857,0.8424,-0.1876,0.7788,0.7573,-0.0371,0.8013,EX_TROU
0.1407,-0.3371,0.7798,0.2023,-0.3704,0.8160,0.0586,-0.3088,0.7329,0.1544,-0.2062,0.9078,0.1544,-0.2062,0.9078,0.1896,-0.1691,0.9049,0.0704,-0.2453,0.7378,0.3567,-0.0322,0.8756,0.3362,-0.1202,0.7652,0.6596,-0.1896,0.7798,0.8062,-0.2619,0.7886,0.7779,-0.2873,0.7564,0.8091,-0.2981,0.7837,0.7906,-0.3225,0.7837,0.5091,-0.2492,0.8033,0.5189,-0.3059,0.8199,0.3264,-0.5052,0.7495,0.2853,-0.3068,0.7935,0.2248,-0.3352,0.7564,0.2463,-0.3948,0.8033,EX_PEAK
0.0235,-0.2824,0.7691,0.1114,-0.1495,0.7769,0.4622,-0.0313,1.0163,0.3674,-0.0235,0.8785,0.4007,-0.0743,0.8394,0.4534,-0.0410,0.8111,0.5482,-0.1544,0.7613,0.7329,-0.2443,0.7632,0.7603,-0.2609,0.7583,0.7271,-0.2453,0.7368,0.8707,-0.3850,0.8091,0.5775,-0.3528,0.8248,0.4173,-0.1378,0.7876,0.4046,-0.4984,0.7417,0.3342,-0.3557,0.7964,0.2746,-0.4515,0.7798,0.2375,-0.4290,0.7935,0.1085,-0.3489,0.8199,0.0235,-0.3948,0.8170,0.0801,-0.4085,0.8492,EX_PEAK
